FID,Price,constant,Living,quality,structure,renovation,condiction,greenspace,Traffic,VIEW,Time,X,Y
220,12.535182000000001,1.000000000000000,0.342067000000000,0.182092000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,37992.000000000000000,443716.574811999980000,5594017.502724000300000
221,12.360937000000000,1.000000000000000,0.317807000000000,0.199220000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.076923000000000,37823.000000000000000,434039.303866999980000,5609584.136124000000000
222,12.645134000000001,1.000000000000000,0.342552000000000,0.214252000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,38092.000000000000000,442409.742883000000000,5592099.994501999600000
223,12.277927999999999,1.000000000000000,0.120087000000000,0.360480000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.480769000000000,38097.000000000000000,438603.746671999980000,5607248.631651000100000
224,12.254863000000000,1.000000000000000,0.186317000000000,0.129486000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.038462000000000,37799.000000000000000,442632.575162000020000,5595040.374098000100000
225,12.230765000000000,1.000000000000000,0.352984000000000,0.223867000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.105769000000000,38034.000000000000000,434322.757977999980000,5609597.282422999900000
226,12.305918000000000,1.000000000000000,0.304949000000000,0.150422000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.057692000000000,37484.000000000000000,433005.065769999990000,5601304.795621999500000
227,12.392552000000000,1.000000000000000,0.343523000000000,0.223687000000000,0.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.009615000000000,38069.000000000000000,442603.120090999990000,5591868.967067000500000
228,12.563746999999999,1.000000000000000,0.327511000000000,0.206205000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.067308000000000,37581.000000000000000,436195.967345000010000,5610169.363978000400000
229,12.706545000000000,1.000000000000000,0.434740000000000,0.227090000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.038462000000000,37525.000000000000000,435518.768120000020000,5609947.546629000500000
230,11.974254000000000,1.000000000000000,0.128093000000000,0.108962000000000,0.250000000000000,0.500000000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.019231000000000,37468.000000000000000,433459.436358999980000,5610598.408780000200000
231,12.834681000000000,1.000000000000000,0.569141000000000,0.266215000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.134615000000000,37797.000000000000000,440473.479507000010000,5598477.420943999700000
232,12.554378000000000,1.000000000000000,0.118147000000000,0.298554000000000,0.250000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,37718.000000000000000,437032.903952999970000,5603847.817583000300000
233,12.417573000000001,1.000000000000000,0.413877000000000,0.201150000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37510.000000000000000,432835.034911000000000,5604054.437618999700000
234,13.199324000000001,1.000000000000000,0.459000000000000,0.294682000000000,0.750000000000000,1.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000,0.019231000000000,37761.000000000000000,432095.272857000000000,5610051.095064999500000
235,11.964001000000000,1.000000000000000,0.135371000000000,0.108377000000000,0.250000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.333333000000000,0.230769000000000,37748.000000000000000,433709.372932999980000,5608578.468426999600000
236,12.574182000000000,1.000000000000000,0.349830000000000,0.206816000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.038462000000000,37798.000000000000000,433897.963195000020000,5602138.281372999800000
237,12.154779000000000,1.000000000000000,0.154051000000000,0.100581000000000,0.250000000000000,1.000000000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.028846000000000,37789.000000000000000,442542.758512999980000,5592470.347857000300000
238,12.537172999999999,1.000000000000000,0.370451000000000,0.164431000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.019231000000000,38135.000000000000000,431218.177247999990000,5608241.288666999900000
239,12.827992000000000,1.000000000000000,0.378214000000000,0.508265000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.086538000000000,37887.000000000000000,433744.281334000000000,5608948.061347999600000
240,12.051019999999999,1.000000000000000,0.192625000000000,0.077723000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38079.000000000000000,443362.772410999980000,5594723.998515999900000
241,12.358794000000000,1.000000000000000,0.299854000000000,0.221796000000000,0.250000000000000,0.166667000000000,0.666667000000000,0.000000000000000,0.000000000000000,0.201923000000000,38026.000000000000000,434947.011819000010000,5609069.026859000300000
242,12.103215000000001,1.000000000000000,0.159631000000000,0.093957000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.009615000000000,37984.000000000000000,442636.831423000030000,5592544.385495999800000
243,12.345834999999999,1.000000000000000,0.152353000000000,0.283336000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.403846000000000,37917.000000000000000,437944.387425999970000,5606851.038453999900000
244,12.136187000000000,1.000000000000000,0.114022000000000,0.168618000000000,0.250000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.076923000000000,37642.000000000000000,442611.463736000010000,5595149.968483000100000
245,12.487485000000000,1.000000000000000,0.395682000000000,0.171563000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.048077000000000,37533.000000000000000,433431.021427000000000,5604357.100263999800000
246,12.567237000000000,1.000000000000000,0.347889000000000,0.370308000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38157.000000000000000,433168.245457999990000,5604754.248777000200000
247,12.751300000000001,1.000000000000000,0.426492000000000,0.278223000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.182692000000000,38127.000000000000000,434318.988974999990000,5609045.751559000500000
248,12.663497000000000,1.000000000000000,0.209364000000000,0.405368000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.278846000000000,37826.000000000000000,433980.951770999990000,5607395.659981000200000
249,12.243349000000000,1.000000000000000,0.264677000000000,0.202070000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37497.000000000000000,431297.848690000010000,5608211.824994999900000
250,12.256375999999999,1.000000000000000,0.194323000000000,0.216439000000000,0.250000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.019231000000000,37704.000000000000000,433462.086446999980000,5610474.851432000300000
251,12.575911000000000,1.000000000000000,0.207424000000000,0.281034000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.115385000000000,37529.000000000000000,442011.056084999990000,5593465.532905000300000
252,12.404923999999999,1.000000000000000,0.333333000000000,0.197857000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.028846000000000,37796.000000000000000,430895.832676000020000,5610473.110189000100000
253,12.377922999999999,1.000000000000000,0.108200000000000,0.340432000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.333333000000000,0.471154000000000,37851.000000000000000,439746.396217999980000,5604917.810723000200000
254,12.396693000000001,1.000000000000000,0.121543000000000,0.375543000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.666667000000000,0.557692000000000,37749.000000000000000,439378.409889000000000,5604820.698002999600000
255,12.230765000000000,1.000000000000000,0.142649000000000,0.283111000000000,0.250000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.666667000000000,0.403846000000000,38154.000000000000000,438106.625383000010000,5597382.862592999800000
256,12.706848000000001,1.000000000000000,0.401262000000000,0.341860000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.057692000000000,37873.000000000000000,442331.702529000000000,5594060.354117999800000
257,12.660328000000000,1.000000000000000,0.204998000000000,0.277046000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.048077000000000,37951.000000000000000,433495.323992000020000,5601284.308979000000000
258,12.959844000000000,1.000000000000000,0.543183000000000,0.213930000000000,0.750000000000000,1.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000,0.019231000000000,37971.000000000000000,431709.573204000010000,5610283.141439000100000
259,12.375814999999999,1.000000000000000,0.259583000000000,0.301828000000000,0.250000000000000,0.500000000000000,1.000000000000000,0.000000000000000,0.666667000000000,0.413462000000000,37676.000000000000000,436654.092555999990000,5606670.089375000400000
260,12.213545000000000,1.000000000000000,0.163586000000000,0.239137000000000,0.250000000000000,0.500000000000000,0.333333000000000,1.000000000000000,0.000000000000000,0.298077000000000,37443.000000000000000,433721.376357999980000,5607270.444621999700000
261,12.101689000000000,1.000000000000000,0.192528000000000,0.144453000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37712.000000000000000,431095.127234000010000,5609679.112015999900000
262,12.213981000000000,1.000000000000000,0.233139000000000,0.149888000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37529.000000000000000,432944.036075000010000,5604950.143164999800000
263,12.144197000000000,1.000000000000000,0.147016000000000,0.208939000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.333333000000000,0.403846000000000,37565.000000000000000,439859.763817000030000,5597739.494098999500000
264,13.359014999999999,1.000000000000000,0.314896000000000,0.435289000000000,0.750000000000000,0.166667000000000,1.000000000000000,0.800000000000000,0.000000000000000,0.096154000000000,37945.000000000000000,441757.542009999980000,5593357.415249000300000
265,12.100156000000000,1.000000000000000,0.233624000000000,0.483245000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.400000000000000,1.000000000000000,0.259615000000000,37728.000000000000000,433647.928964000020000,5608163.850921000400000
266,12.577457000000001,1.000000000000000,0.416060000000000,0.185070000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37721.000000000000000,433242.623393999990000,5601666.935383999700000
267,12.721587000000000,1.000000000000000,0.375303000000000,0.199684000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.105769000000000,38162.000000000000000,433409.028369000010000,5609558.096812999800000
268,12.834681000000000,1.000000000000000,0.412179000000000,0.238802000000000,0.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.057692000000000,37755.000000000000000,442477.383832000020000,5594659.089467000200000
269,12.468437000000000,1.000000000000000,0.362445000000000,0.212303000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.153846000000000,37818.000000000000000,434309.278123000000000,5601903.259352000400000
270,12.314927000000001,1.000000000000000,0.241388000000000,0.169036000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.076923000000000,38113.000000000000000,434309.000255000020000,5610325.047264999700000
271,12.228323000000000,1.000000000000000,0.255701000000000,0.162398000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.048077000000000,37921.000000000000000,443178.683510000000000,5594136.630873999600000
272,12.238056000000000,1.000000000000000,0.113780000000000,0.164463000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.509615000000000,37524.000000000000000,439051.773496999990000,5605160.969917000300000
273,11.992260000000000,1.000000000000000,0.078603000000000,0.089602000000000,0.250000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.333333000000000,0.240385000000000,38122.000000000000000,433617.206192000010000,5608566.678922000300000
274,12.388394000000000,1.000000000000000,0.157690000000000,0.271669000000000,0.250000000000000,0.333333000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.336538000000000,37930.000000000000000,435458.049836000020000,5607660.719882999500000
275,11.992260000000000,1.000000000000000,0.170063000000000,0.098395000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.076923000000000,37505.000000000000000,442815.510183000010000,5594425.339824999700000
276,12.417144000000000,1.000000000000000,0.346676000000000,0.376868000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.028846000000000,38125.000000000000000,429959.353846999990000,5606419.227555000200000
277,11.982929000000000,1.000000000000000,0.194081000000000,0.092445000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.173077000000000,37490.000000000000000,439603.963040000000000,5608834.521894999800000
278,12.466512000000000,1.000000000000000,0.232897000000000,0.191001000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.400000000000000,0.000000000000000,0.048077000000000,37456.000000000000000,433367.155587000020000,5603716.103888999700000
279,12.669807000000000,1.000000000000000,0.458758000000000,0.349083000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37791.000000000000000,443195.549974999970000,5593461.714710000000000
280,11.963886000000000,1.000000000000000,0.198205000000000,0.122205000000000,0.250000000000000,1.000000000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.019231000000000,37488.000000000000000,433402.128302000000000,5610551.208498000200000
281,12.250090000000000,1.000000000000000,0.159389000000000,0.245755000000000,0.250000000000000,0.000000000000000,0.666667000000000,0.000000000000000,0.000000000000000,0.355769000000000,37459.000000000000000,438676.475712999990000,5607876.150793000100000
282,12.185870000000000,1.000000000000000,0.232169000000000,0.095667000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.038462000000000,37795.000000000000000,442565.182122000030000,5592392.239528000400000
283,13.629181000000001,1.000000000000000,0.551431000000000,0.531021000000000,0.750000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.115385000000000,37855.000000000000000,442562.956229000000000,5593449.871329000200000
284,12.072540999999999,1.000000000000000,0.086851000000000,0.137442000000000,0.250000000000000,0.000000000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.269231000000000,37839.000000000000000,433007.198611000030000,5608166.644400999900000
285,12.356646000000000,1.000000000000000,0.299854000000000,0.181372000000000,0.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.057692000000000,38136.000000000000000,432978.412042999990000,5610040.019909000000000
286,12.190958999999999,1.000000000000000,0.126880000000000,0.315489000000000,0.250000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.076923000000000,38161.000000000000000,442723.975082000020000,5594584.585896000300000
287,12.153452000000000,1.000000000000000,0.214702000000000,0.106872000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37629.000000000000000,431228.848543000000000,5609647.164497000200000
288,12.310433000000000,1.000000000000000,0.098011000000000,0.268807000000000,0.000000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.528846000000000,37900.000000000000000,437501.175029999980000,5604920.077302999800000
289,12.317167000000000,1.000000000000000,0.232411000000000,0.165974000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.076923000000000,37525.000000000000000,433766.431396999980000,5609973.895240000400000
290,12.503370000000000,1.000000000000000,0.372635000000000,0.190859000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000,0.019231000000000,37453.000000000000000,432785.195410999990000,5604117.998344000400000
291,12.154484999999999,1.000000000000000,0.230713000000000,0.140806000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,38061.000000000000000,443031.362035000000000,5594494.838852000400000
292,12.710746000000000,1.000000000000000,0.241388000000000,0.200764000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38071.000000000000000,433271.761620000000000,5602214.664335999600000
293,12.653957999999999,1.000000000000000,0.221494000000000,0.277972000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.125000000000000,37839.000000000000000,433722.994351000000000,5601223.237312000200000
294,11.876791000000001,1.000000000000000,0.130034000000000,0.159465000000000,0.250000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.375000000000000,37540.000000000000000,438768.885026999980000,5597783.969553000300000
295,12.088977000000000,1.000000000000000,0.155992000000000,0.245742000000000,0.250000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.333333000000000,0.250000000000000,37796.000000000000000,434095.310208000010000,5608435.201806000400000
296,12.691580000000000,1.000000000000000,0.214702000000000,0.352543000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.471154000000000,37799.000000000000000,436900.834501000000000,5604846.096034999900000
297,12.691580000000000,1.000000000000000,0.301310000000000,0.089364000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.057692000000000,37587.000000000000000,438057.930956000000000,5605022.937115999900000
298,12.496874999999999,1.000000000000000,0.220039000000000,0.301751000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.365385000000000,37694.000000000000000,435342.839372000020000,5606385.822759999900000
299,12.817855000000000,1.000000000000000,0.299612000000000,0.247794000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.009615000000000,37792.000000000000000,432645.029146999990000,5603614.298488999700000
300,12.301383000000000,1.000000000000000,0.184377000000000,0.180066000000000,0.250000000000000,0.166667000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.144231000000000,37638.000000000000000,432464.314638999990000,5608616.158152000000000
301,12.535375999999999,1.000000000000000,0.195536000000000,0.223533000000000,0.250000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.666667000000000,0.442308000000000,37813.000000000000000,436199.159260999990000,5603891.570475000000000
302,12.943237000000000,1.000000000000000,0.255216000000000,0.309720000000000,0.750000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.028846000000000,37644.000000000000000,433832.699537999990000,5602161.520118000000000
303,12.278392999999999,1.000000000000000,0.047065000000000,0.266678000000000,0.000000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.557692000000000,38078.000000000000000,439195.645309999990000,5605352.518170000100000
304,12.534653000000000,1.000000000000000,0.371907000000000,0.217230000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37527.000000000000000,432212.472362999980000,5601188.540467999900000
305,12.028684999999999,1.000000000000000,0.151140000000000,0.077723000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,38140.000000000000000,443343.283486999980000,5594724.208182999900000
306,12.025748999999999,1.000000000000000,0.151625000000000,0.175718000000000,0.250000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.230769000000000,38076.000000000000000,438975.472557000000000,5609250.775268999900000
307,12.239575000000000,1.000000000000000,0.294032000000000,0.124740000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,37841.000000000000000,443993.376985999990000,5594010.991731000100000
308,12.821258000000000,1.000000000000000,0.416788000000000,0.261558000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.028846000000000,37998.000000000000000,433314.030907000010000,5609696.556142999800000
309,12.504324000000000,1.000000000000000,0.349830000000000,0.243536000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.400000000000000,0.666667000000000,0.057692000000000,37634.000000000000000,432749.023762000030000,5601390.646537000300000
310,12.547529000000001,1.000000000000000,0.373120000000000,0.221603000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38149.000000000000000,431993.169199000000000,5605085.435824999600000
311,11.951180000000001,1.000000000000000,0.130277000000000,0.105830000000000,0.250000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.333333000000000,0.403846000000000,37797.000000000000000,437880.154045999980000,5605437.291811999900000
312,12.730801000000000,1.000000000000000,0.378700000000000,0.420386000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.269231000000000,37692.000000000000000,434565.744800999990000,5607079.530922000300000
313,12.834681000000000,1.000000000000000,0.226346000000000,0.322307000000000,0.250000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.403846000000000,37792.000000000000000,437455.343326999980000,5606266.726177999700000
314,12.425208000000000,1.000000000000000,0.256186000000000,0.161813000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.028846000000000,37800.000000000000000,432473.727668999990000,5610165.689311999800000
315,12.911642000000001,1.000000000000000,0.342795000000000,0.190537000000000,0.750000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,38105.000000000000000,433048.784982000010000,5604640.212518000000000
316,12.505807000000001,1.000000000000000,0.240902000000000,0.232505000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37461.000000000000000,430368.605719999990000,5606553.310344999700000
317,12.230765000000000,1.000000000000000,0.152838000000000,0.102099000000000,0.500000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.019231000000000,37572.000000000000000,433488.231694000020000,5604484.469351000200000
318,12.186604000000001,1.000000000000000,0.192625000000000,0.076713000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,38062.000000000000000,431039.080790999990000,5609752.853435000400000
319,12.644821000000000,1.000000000000000,0.380640000000000,0.174188000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38091.000000000000000,432827.296940999980000,5604885.116716000300000
320,12.205572999999999,1.000000000000000,0.217613000000000,0.252071000000000,0.250000000000000,0.166667000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.346154000000000,38034.000000000000000,438503.310247000020000,5608107.477039000000000
321,12.122691000000000,1.000000000000000,0.142649000000000,0.193322000000000,0.250000000000000,0.500000000000000,0.333333000000000,0.000000000000000,0.333333000000000,0.105769000000000,37525.000000000000000,441352.269113000020000,5598309.094118000000000
322,11.950851000000000,1.000000000000000,0.148957000000000,0.157735000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.307692000000000,37476.000000000000000,439306.480549999980000,5608745.687556000400000
323,12.319400999999999,1.000000000000000,0.301310000000000,0.158989000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.028846000000000,37845.000000000000000,432262.909720000000000,5610259.255939000300000
324,12.323855999999999,1.000000000000000,0.323144000000000,0.267520000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.076923000000000,38156.000000000000000,442435.679576999970000,5594094.791030000000000
325,12.413944000000001,1.000000000000000,0.312955000000000,0.192313000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.009615000000000,37881.000000000000000,433418.983263999980000,5602390.561145000200000
326,12.553926000000001,1.000000000000000,0.372392000000000,0.263539000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.028846000000000,37678.000000000000000,432965.257621000000000,5603819.289660000200000
327,12.594730999999999,1.000000000000000,0.445900000000000,0.302027000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.144231000000000,38111.000000000000000,435164.029985999980000,5609208.634220999700000
328,12.594730999999999,1.000000000000000,0.444202000000000,0.233689000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.144231000000000,37609.000000000000000,435688.323876000010000,5609304.628921000300000
329,12.254863000000000,1.000000000000000,0.161815000000000,0.245504000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.336538000000000,37670.000000000000000,438591.350696999990000,5608592.163058999900000
330,12.382125000000000,1.000000000000000,0.296215000000000,0.173815000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.057692000000000,38120.000000000000000,442514.272803000000000,5595001.659039000000000
331,12.360937000000000,1.000000000000000,0.181223000000000,0.252052000000000,0.250000000000000,0.000000000000000,0.333333000000000,0.600000000000000,0.000000000000000,0.298077000000000,37950.000000000000000,433815.624466000010000,5607226.988505999600000
332,12.170750999999999,1.000000000000000,0.200631000000000,0.118591000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.009615000000000,38051.000000000000000,442877.022248000020000,5592291.708382000200000
333,12.387976999999999,1.000000000000000,0.319190000000000,0.186807000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37702.000000000000000,433126.139421999980000,5604606.208526000400000
334,12.478277000000000,1.000000000000000,0.364629000000000,0.353540000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37606.000000000000000,433526.606498999990000,5602372.023901999900000
335,12.610918000000000,1.000000000000000,0.229015000000000,0.317554000000000,0.500000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37676.000000000000000,431009.933688000020000,5608119.684151000300000
336,12.614865999999999,1.000000000000000,0.476710000000000,0.375904000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.115385000000000,38146.000000000000000,436009.185482000000000,5609396.320069000100000
337,12.254863000000000,1.000000000000000,0.141679000000000,0.262934000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.375000000000000,37960.000000000000000,437702.879511000010000,5597070.446297000200000
338,12.468437000000000,1.000000000000000,0.371907000000000,0.212071000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.173077000000000,37590.000000000000000,434401.705866999980000,5602147.713033000000000
339,12.386137000000000,1.000000000000000,0.332120000000000,0.144325000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.333333000000000,0.009615000000000,38100.000000000000000,442273.220814000000000,5591906.978858999900000
340,12.487485000000000,1.000000000000000,0.178554000000000,0.256753000000000,0.250000000000000,0.166667000000000,0.333333000000000,0.000000000000000,0.000000000000000,0.423077000000000,37870.000000000000000,436493.112207999980000,5606039.464588000400000
341,12.001505000000000,1.000000000000000,0.185590000000000,0.175024000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.105769000000000,37711.000000000000000,441657.216282000010000,5598282.402191000100000
342,12.718896000000001,1.000000000000000,0.389131000000000,0.257905000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.144231000000000,37756.000000000000000,434320.115767000010000,5601723.253790999800000
343,12.154779000000000,1.000000000000000,0.177584000000000,0.199407000000000,0.250000000000000,0.000000000000000,0.666667000000000,0.000000000000000,0.333333000000000,0.221154000000000,37527.000000000000000,438044.718707000020000,5608998.806318000000000
344,12.250090000000000,1.000000000000000,0.208879000000000,0.090799000000000,0.250000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.221154000000000,38056.000000000000000,434462.543026000030000,5603187.430235999600000
345,12.897323000000000,1.000000000000000,0.304779000000000,0.323542000000000,0.750000000000000,0.166667000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.019231000000000,37606.000000000000000,430339.046627999980000,5606917.419212999800000
