Price,Living,quality,structure,renovation,condiction,greenspace,Traffic,VIEW,Time,X,Y
12.419166,0.263707,0.157876,0.5,1,1,0,0,0.048077,38135,432417.0197,5609696.247
12.498082,0.313925,0.144685,0.5,1,1,0.6,0,0,38167,431405.0879,5607833.394
12.668233,0.390344,0.266401,0.5,1,1,1,0,0.028846,37918,442496.8705,5592077.079
12.54611,0.333091,0.246218,0.5,1,1,0.6,0,0.144231,37950,434617.3646,5609409.823
12.100712,0.164968,0.077723,0.25,1,0,0,0,0.048077,37869,443366.9332,5594268.614
12.095141,0.095342,0.095732,0.25,0.5,0,0,0,0.038462,37869,442541.5522,5592481.127
12.506177,0.340611,0.271257,0.5,1,1,0,0,0.067308,37954,433607.5181,5600919.253
12.874986,0.251577,0.239535,0.75,0.166667,1,0,0,0.009615,37875,430395.7663,5606810.012
12.323411,0.254973,0.191605,0.5,1,1,0,0.333333,0.105769,38014,433960.7029,5609611.411
12.409013,0.34886,0.216445,0.5,1,1,0,0,0.019231,37715,432545.8205,5610203.019
12.019743,0.08491,0.11194,0.25,0,0,0,0,0.067308,37796,442789.5431,5594713.652
12.847927,0.266618,0.179404,0.5,0.666667,0,0,0,0.865385,37711,439323.5178,5604241.305
12.1174,0.183891,0.076372,0.5,1,0.333333,0,0,0.019231,37599,433488.1566,5604479.249
12.660328,0.254246,0.089641,0.5,1,0.333333,0,0,0.057692,37490,437624.8591,5605094.14
12.323856,0.19966,0.167177,0.25,0,1,0,0,0.076923,38069,434015.9784,5610306.687
12.100712,0.128093,0.265925,0.25,0.166667,0.333333,0,0,0.432692,37455,438884.7191,5598698.573
12.487485,0.404901,0.25348,0.5,1,1,0,0.333333,0.144231,37869,441359.0078,5596107.061
12.321631,0.21082,0.22992,0.5,0.166667,1,0,0,0.086538,37463,433671.2859,5609856.444
12.377923,0.287239,0.173442,0.5,1,1,0,0.333333,0.076923,37832,431342.7402,5610048.75
12.496875,0.395924,0.278725,0.5,1,1,0,0.333333,0.144231,37751,435943.6527,5609278.897
12.487485,0.397865,0.185392,0.5,1,1,0,0,0.019231,37715,433083.7661,5604535.611
12.34252,0.344008,0.253634,0.25,1,1,0,0,0.019231,37594,432329.1761,5605045.31
12.486352,0.150898,0.208997,0.25,0.166667,0.333333,0,0,0.403846,38117,435735.7343,5606654.283
12.686954,0.329694,0.325291,0.5,0.166667,1,0,0,0.076923,37632,435490.7892,5609450.878
12.350173,0.268074,0.203002,0.25,1,1,0,0,0.125,38135,440771.4346,5597958.087
12.358884,0.328724,0.143906,0.5,1,1,0,0,0.019231,37485,433298.447,5604676.882
12.785491,0.435468,0.338219,0.5,1,1,0.6,0,0.182692,37873,434093.7823,5603392.861
12.140093,0.201601,0.181211,0.25,1,0,0,0,0.019231,37490,431102.0072,5609578.942
12.69158,0.419699,0.218998,0.5,1,1,0,0,0.048077,37446,433466.9718,5603662.313
13.028053,0.404585,0.457473,0.75,1,1,0,0,0.125,37806,434022.6197,5602282.916
12.443943,0.307132,0.171563,0.25,1,1,0,0,0,38007,432371.4117,5605161.818
12.264342,0.149685,0.269675,0.25,0.166667,0.333333,0,0,0.375,38001,439263.1209,5607232.457
12.358794,0.392043,0.352826,0.25,1,1,1,0.333333,0.115385,37776,433910.5079,5610030.5
12.061047,0.135371,0.107689,0.25,0.166667,0,0,0,0.230769,38134,433563.3619,5608436.238
12.061047,0.097525,0.286655,0.25,0.166667,0.333333,0,0.333333,0.211538,38075,439583.171,5608759.665
12.367945,0.335759,0.18507,0.25,1,1,0,0,0.019231,37708,430687.5374,5610512.97
12.32829,0.328239,0.209261,0.5,1,1,0,0,0.115385,38035,433939.4424,5609764.842
12.396693,0.300097,0.201909,0.5,1,1,0,0,0.115385,37505,433615.4676,5601406.264
12.072541,0.226104,0.205266,0.25,1,1,0,0.666667,0.076923,37470,433706.7111,5610096.977
12.384219,0.258612,0.362004,0.25,0.166667,0.666667,0,0,0.490385,37776,438877.6805,5605796.958
12.004935,0.088549,0.11715,0.25,0.166667,0,0,0,0,38153,444089.6811,5593762.852
12.490499,0.210335,0.426657,0.25,0.166667,0.333333,0,0,0.653846,37628,439421.6019,5605735.141
12.524526,0.366812,0.291035,0.5,1,1,0,0,0.211538,37484,435406.5278,5608710.061
12.468052,0.419942,0.295473,0.5,1,1,0,0,0.173077,37840,432481.2945,5608381.396
11.77529,0.164241,0.094433,0.25,1,0,0,0,0.221154,37522,438547.7682,5609419.274
12.21106,0.274867,0.114461,0.25,1,0.666667,0,0,0.211538,37539,434203.2623,5603652.57
12.225875,0.148714,0.21137,0.25,0.5,0.333333,0,0,0.201923,37996,442296.8007,5593180.488
12.371587,0.306647,0.230994,0.5,1,1,0,0,0.057692,37480,436506.2137,5609772.757
12.061047,0.101892,0.20618,0.25,0.5,0,0,0,0.25,37566,433663.7869,5608218.745
12.072541,0.1082,0.362075,0.25,0.166667,0.333333,0,0,0.423077,37463,439259.2435,5598124.135
12.20106,0.122902,0.111522,0.25,0.5,0.333333,0,0.333333,0.201923,38155,440973.3126,5598399.83
12.238956,0.269772,0.196005,0.25,1,1,0,0,0.019231,37498,433378.3254,5604709.329
12.363076,0.336972,0.16481,0.25,1,1,0,0,0.028846,37649,434084.6828,5610643.712
12.102932,0.188501,0.120597,0.25,1,0,0,0.333333,0.028846,38079,432230.8285,5609390.037
12.305918,0.113537,0.266851,0.25,0.166667,0.333333,0,0,0.519231,37487,438080.3616,5605102.461
12.122691,0.110869,0.159214,0.25,0,1,0,0.333333,0.259615,37944,434063.4328,5608171.104
12.58047,0.321446,0.190582,0.5,1,1,0,0,0,38132,431275.5599,5607914.631
12.565075,0.377729,0.179282,0.5,1,1,0,0,0,38007,432165.144,5604882.556
12.437395,0.19869,0.158069,0.5,0.166667,1,0,0,0.009615,37986,443770.1473,5594052.393
12.124727,0.234595,0.150853,0.25,1,0,0,0,0.019231,37734,442967.1912,5594350.913
12.660328,0.323387,0.330791,0.5,0.166667,1,0,0,0.182692,38139,434393.0255,5609169.943
12.228323,0.069893,0.179134,0.25,0.166667,0.333333,0,0,0.711538,37447,438651.6706,5604826.517
12.663497,0.240902,0.319914,0.5,0.166667,1,0,0,0.057692,37527,442308.2063,5593861.391
12.025749,0.171761,0.09085,0.25,1,0.333333,1,0,0.211538,37539,439250.7689,5609083.162
12.468437,0.276565,0.227791,0.5,1,1,0,0,0.067308,38154,431243.8542,5609118.998
12.05525,0.148302,0.268704,0.25,0,0.333333,0,0,0.259615,37468,434058.6536,5608102.487
12.456831,0.340611,0.205369,0.5,1,1,0,0,0.076923,37680,433508.2309,5601863.149
12.188418,0.151383,0.177802,0.25,1,1,0,0.333333,0.038462,38034,431082.4528,5610363.486
12.323856,0.276565,0.19695,0.5,1,1,0,0,0.067308,38110,431256.6339,5609073.687
12.178187,0.210141,0.143418,0.25,1,1,0,0,0.038462,37699,431441.3877,5609198.983
12.166552,0.149685,0.340226,0.25,0.5,0,0,0,0.326923,37456,434968.8305,5607668.529
12.280716,0.139738,0.152351,0.25,0.5,0.333333,0,0,0.038462,37596,443017.5363,5594210.373
12.326075,0.299854,0.255293,0.25,0.5,0.666667,0,0,0.201923,37879,434561.546,5608813.715
12.294541,0.182436,0.317689,0.25,0.5,0.333333,0,0.666667,0.346154,37565,438735.8154,5607987.182
12.205573,0.161815,0.232274,0.25,0.166667,0.333333,0,0,0.307692,37534,433635.2042,5607758.228
12.360745,0.30131,0.14455,0.25,1,1,0,0,0.009615,38069,442755.7915,5591965.789
12.144197,0.133916,0.20901,0.25,0,0,0,0,0.394231,37854,439689.2538,5597774.894
12.178187,0.180495,0.362622,0.25,0.166667,0.333333,0,0.666667,0.451923,37442,438126.3536,5599329.713
12.138864,0.118632,0.183591,0.25,0.5,0.333333,0,0.333333,0.038462,37650,432402.6242,5609532.411
12.301383,0.060408,0.147804,0,0.166667,0.333333,0,0,0.807692,38161,438916.3073,5604639.26
12.367341,0.213731,0.243993,0.5,0,1,0,0,0.096154,37454,442193.2298,5595592.773
12.69158,0.256429,0.201832,0.5,0.166667,1,0,0,0.125,37848,433901.9031,5601476.212
12.377923,0.311014,0.179237,0.5,1,1,0,0.333333,0.028846,37902,431041.542,5610110.096
12.7513,0.121786,0.159015,0.25,0.166667,0.333333,0,0,0.730769,38019,437521.6375,5603593.912
12.28715,0.308103,0.167113,0.25,1,1,0,0,0.019231,37825,442431.3447,5591921.463
12.449019,0.14556,0.265173,0.25,0,0.333333,0,0.333333,0.346154,37930,435316.0995,5607647.433
12.46682,0.312955,0.212097,0.5,1,1,1,0,0.009615,38001,442604.5687,5591917.806
12.287653,0.152159,0.336316,0.25,0,0,0,0,0.288462,37470,433291.2456,5607298.4
12.078239,0.142649,0.084367,0.25,1,0,0,0,0.028846,38136,443390.0605,5594411.46
12.066811,0.216642,0.111619,0.25,1,0,0,0,0.067308,37452,442746.0849,5594771.976
12.001505,0.086608,0.255551,0,0.166667,0,0,0,0.471154,37491,439569.063,5605778.462
12.650758,0.242115,0.448365,0.25,0.166667,0.333333,0,0,0.375,37919,439259.5677,5605398.101
13.021437,0.478651,0.328076,0.75,1,1,0.6,0,0.076923,37629,434605.9837,5610391.614
12.413087,0.135371,0.268453,0.25,0.166667,0.333333,0,0,0.538462,37771,437901.1357,5604914.66
12.139415,0.22392,0.093191,0.25,1,0,0,0,0.009615,37942,442798.3143,5592342.256
12.366915,0.318777,0.22013,0.25,1,1,0,0,0.144231,37775,440693.3279,5598591.439
11.938193,0.182193,0.17905,0.25,1,0,0,0.333333,0.211538,37526,442439.0689,5592967.673
12.230765,0.239932,0.266028,0.25,0.166667,1,0,0,0.211538,37784,439316.0068,5608921.289
12.205022,0.220039,0.189573,0.25,1,1,0,0,0.019231,37505,433354.5099,5604724.657
12.049191,0.130034,0.128714,0.25,0.166667,0,0,0.666667,0.403846,38090,439132.253,5607654.031
12.834681,0.336245,0.089718,0.5,1,0.333333,0,0,0.028846,38020,436485.2275,5603890.45
12.078586,0.192625,0.121163,0.25,1,0,0,0,0.019231,37552,431234.2807,5609681.764
11.976659,0.107472,0.05954,0.25,0.166667,0,0,0,0.826923,37490,439214.0599,5604987.224
12.072541,0.16327,0.199786,0.25,0,0,0.6,0,0.201923,37958,440837.9025,5598296.54
12.092501,0.208394,0.151445,0.25,1,0,0,0,0,38117,444604.7769,5593427.419
12.270633,0.27608,0.204713,0.25,1,1,0,0,0.009615,37873,432103.9202,5604843.729
12.049419,0.148957,0.114011,0.25,1,0,0,0,0.019231,37776,431116.3037,5609366.464
12.736701,0.472246,0.317535,0.75,1,1,0,0,0.240385,38146,432730.4118,5607842.059
12.418054,0.27802,0.223732,0.5,0.5,1,0,0.333333,0.173077,37806,434397.4106,5609228.174
12.367341,0.318049,0.159234,0.5,1,1,0,0,0.067308,37503,442466.5519,5594144.317
12.847663,0.35638,0.274023,0.5,1,1,0,0.333333,0.038462,37838,433936.5798,5601854.083
12.789053,0.451722,0.22599,0.5,1,1,0,0.333333,0.019231,37796,432629.7327,5603623.459
12.11997,0.198205,0.122205,0.25,1,0.333333,0,0,0.019231,37872,433402.1283,5610551.208
12.57245,0.384279,0.24944,0.5,1,1,0,0.333333,0.086538,37627,441970.4079,5593408.621
12.417144,0.084182,0.233161,0,0.166667,0.333333,0,0.333333,0.730769,37672,436833.3594,5604185.64
12.821258,0.291679,0.337428,0.25,0.5,0.333333,0,0,0.365385,38142,436042.3179,5605189.201
12.072541,0.154051,0.20261,0.25,1,1,0,0,0.057692,37439,431239.8976,5610337.756
12.441145,0.176371,0.30532,0.5,0.5,1,0.6,0,0.278846,37587,432616.4197,5607492.324
12.294225,0.152838,0.116893,0.5,0.166667,0.333333,0,0,0.019231,37583,433485.5252,5604566.803
12.037654,0.161572,0.209029,0.25,0.166667,0.333333,0,0,0.413462,37495,439347.0738,5597925.078
12.283034,0.249636,0.21604,0.25,1,1,0,0,0.105769,37917,434327.5108,5609944.825
12.196022,0.22392,0.170393,0.25,1,0.333333,0,0,0.028846,37503,432315.9206,5610266.189
12.542545,0.211135,0.089808,0.25,1,0.333333,0,0,0.903846,37779,438193.6615,5603813.436
12.573836,0.137069,0.297724,0.25,0.166667,0.333333,0,0,0.5,37917,437076.6814,5604622.057
12.106252,0.087821,0.137211,0.25,0,1,0,1,0.076923,38140,442836.9491,5594527.417
12.449019,0.320475,0.196069,0.5,1,1,1,0,0.048077,37588,442490.0385,5592215.121
12.007622,0.173459,0.219288,0.25,1,0,0,0,0.211538,38105,442156.1419,5592814.541
11.976659,0.111111,0.064003,0.25,0,0,0,0,0.25,37855,433005.3832,5608106.883
12.515394,0.404173,0.212727,0.5,1,1,0,0,0.019231,37656,433312.7652,5604687.549
12.742566,0.325813,0.096973,0.5,1,1,0,0,0.086538,37638,437116.9661,5603549.684
12.409013,0.136342,0.245652,0.25,0.166667,0.333333,0,0,0.423077,37777,437108.7805,5605847.93
12.32829,0.286026,0.149817,0.25,1,1,1,0,0.019231,37770,442654.9034,5592226.561
12.622741,0.358564,0.194988,0.5,1,1,1,0.333333,0.048077,38082,433245.0412,5609815.663
13.049793,0.207424,0.374431,0.25,0.166667,0.333333,0.6,0,0.480769,37915,436325.5228,5604289.533
13.000196,0.278724,0.256676,0.75,0.166667,1,0.2,0,0.076923,38090,430787.8936,5606800.035
12.264342,0.162057,0.279741,0.25,0.5,0.333333,0,0.666667,0.403846,37775,436178.4616,5607190.622
12.345835,0.276395,0.179269,0.25,0.5,0.333333,0,0.333333,0.153846,38167,440751.1857,5598609.065
12.513557,0.224406,0.355965,0.5,0.166667,1,0.6,0,0.115385,38083,440833.3269,5596086.297
13.180632,0.472829,0.35884,0.5,0.833333,0,0,0,0.519231,37497,437592.367,5604360.099
12.345835,0.087336,0.165897,0,0.166667,0.333333,0,0,0.548077,37750,436765.6183,5603667.069
12.031719,0.178069,0.211364,0.25,0.5,0,0,0,0.221154,37574,439278.707,5608864.513
12.043554,0.142504,0.077806,0.25,1,0.333333,0,0,0.038462,37914,443459.3417,5594410.837
12.506177,0.419457,0.292965,0.5,0,1,0,0,0.259615,37956,433291.7085,5607927.068
12.20106,0.15769,0.225758,0.25,0.166667,1,0,0,0.240385,37855,438320.9967,5609174.249
12.310433,0.256186,0.178786,0.25,1,1,0,0,0.048077,37770,442492.5696,5592229.771
12.487485,0.308588,0.347603,0.5,1,1,0,0.666667,0.076923,37973,442392.485,5593717.22
12.206073,0.174187,0.190254,0.25,0,1,0,0,0.105769,37699,442655.2679,5595799.522
12.242641,0.210577,0.135223,0.25,1,1,0,0,0.019231,37733,432437.6741,5605012.91
12.387977,0.279233,0.182498,0.25,1,1,1,0,0.019231,37795,430648.3662,5610500.123
12.409013,0.311499,0.275284,0.5,1,1,0,0,0.057692,37524,436505.3066,5609721.332
12.644328,0.358806,0.339287,0.5,1,1,1,0,0.144231,37711,432205.3943,5608124.765
12.283034,0.221252,0.206636,0.5,1,1,0,0,0.096154,38045,433666.8062,5609920.887
12.586985,0.431587,0.387674,0.5,1,1,0.6,0,0.019231,37770,432520.7057,5601273.342
12.4761,0.204998,0.092143,0.5,1,0.333333,0,0,0.875,38059,439316.6358,5604821.388
12.128111,0.118923,0.188209,0,0.666667,0.333333,0,0.666667,0.548077,37700,436751.2353,5603683.486
12.553202,0.412664,0.230672,0.5,1,1,0,0,0.019231,37593,431681.3637,5610419.857
12.46149,0.275837,0.253441,0.5,1,1,0,1,0.028846,37867,429964.9849,5606417.179
12.460715,0.174915,0.284732,0.25,0.166667,0.333333,1,0,0.355769,37887,435016.2015,5606911.304
12.220961,0.091946,0.209556,0,0.166667,0.333333,0,0,0.528846,37971,439710.2141,5605028.079
12.273731,0.25837,0.182755,0.25,1,1,0,0.333333,0.048077,37461,433865.6385,5610372.489
12.301383,0.227559,0.157452,0.25,1,1,0,0.666667,0.067308,38154,442689.0215,5595142.515
11.931636,0.142407,0.077144,0.25,1,0,0.6,0,0.028846,37594,443559.8401,5594409.414
12.290349,0.42067,0.168348,0.25,1,1,0,0,0.019231,37670,430700.0089,5610517.907
12.078239,0.148957,0.077723,0.25,1,0,0,0,0.028846,38045,443527.5843,5594524.049
12.129731,0.157181,0.086065,0.25,1,0,0,0.333333,0.211538,37937,440970.9823,5598277.236
12.736045,0.439107,0.194873,0.5,1,1,0,0,0.009615,37966,433005.9007,5602235.23
12.100712,0.268316,0.133956,0.25,0.5,1,0,0,0.192308,38108,440906.9186,5598313.42
12.577636,0.443474,0.304581,0.5,1,1,0,0.333333,0.115385,37961,433432.459,5609702.797
12.777671,0.416545,0.200507,0.5,1,1,0.6,0,0.009615,38141,432223.8959,5603971.876
12.53331,0.333576,0.15996,0.5,1,1,0,0,0.019231,37553,431419.0151,5608115.721
12.276065,0.20985,0.083756,0.25,1,1,0,0,0.057692,37875,432765.819,5609151.11
11.911702,0.12591,0.116713,0.25,0.166667,0,0,0,0.355769,37651,439423.5853,5607251.607
12.136187,0.181902,0.137217,0.25,1,1,0,1,0.076923,37455,442837.1739,5594558.631
12.573057,0.45148,0.420316,0.5,1,0.333333,0,0,0.076923,37461,443229.1427,5593743.401
11.964001,0.154779,0.064512,0.25,1,0,0,0,0.25,37894,433016.1502,5608100.724
12.278393,0.160844,0.229431,0.25,0,1,0,0,0.076923,37670,433918.6116,5610221.486
12.32829,0.132703,0.209087,0.25,0.166667,0.333333,0,0,0.413462,37928,439269.1996,5597607.853
12.26344,0.279233,0.158057,0.25,1,1,0,0,0.009615,38013,442478.5749,5591921.14
12.371587,0.218098,0.281413,0.25,0.166667,1,0,0,0.115385,37567,434005.4526,5609989.137
12.180755,0.248908,0.295255,0.25,1,1,0,1,0.211538,37683,433430.8851,5609026.507
12.218495,0.220039,0.236641,0.25,1,1,0,0,0.076923,37651,434031.5886,5610299.173
12.367341,0.28918,0.331498,0.5,1,1,0,0.333333,0.067308,37874,442485.7885,5595147.858
12.384219,0.321931,0.193432,0.25,1,1,0,0,0.009615,37765,430658.1747,5610463.303
13.041179,0.24066,0.215815,0.75,0.166667,1,0.6,0,0.019231,37597,435429.2902,5609699.276
12.180324,0.215187,0.155304,0.25,1,0,0,0,0.009615,37854,443485.3333,5594597.977
12.86618,0.532751,0.353527,0.75,1,1,0,0,0.067308,37869,435440.7954,5610346.11
12.730801,0.336002,0.238873,0.5,0.166667,1,1,0,0.442308,37924,437589.2635,5605967.468
12.969212,0.493692,0.273367,0.75,1,1,0,0,0.009615,38126,431591.0673,5610320.026
12.433208,0.348132,0.175571,0.5,1,1,1,0,0.067308,38105,432929.0305,5609774.406
12.446423,0.407327,0.171563,0.5,1,1,0,0.333333,0.009615,37799,429950.1586,5606644.123
12.470588,0.364144,0.27574,0.5,1,1,0,1,0.105769,37592,442811.1863,5593907.033
12.454104,0.380883,0.220684,0.5,1,1,1,0,0.240385,37468,433638.138,5604100.644
12.614866,0.353469,0.321979,0.5,1,1,0,0,0.153846,37884,442031.4374,5595723.663
12.188418,0.101892,0.268787,0.25,0.166667,0,0,0,0.480769,37679,439008.7857,5607018.562
13.07091,0.620815,0.285407,0.75,1,1,0,0,0.009615,37972,432090.4849,5601173.155
12.594392,0.382824,0.188865,0.5,1,1,0,0,0.009615,38140,442318.161,5592100.505
12.238056,0.149927,0.244591,0.25,0.166667,0.333333,0,0,0.442308,37677,437961.913,5598051.474
12.222517,0.306647,0.144099,0.25,1,1,0,0,0.019231,37585,431139.6322,5608114.405
12.85579,0.442504,0.221989,0.75,1,1,0,0,0.019231,37740,433062.8262,5604229.011
12.32829,0.303008,0.222034,0.5,1,1,0,0.333333,0.153846,37782,434203.7355,5609317.175
12.861733,0.438865,0.251962,0.5,1,1,0,0,0.009615,38112,432306.2293,5603969.881
12.205573,0.056769,0.089512,0,0.166667,0,0,0.666667,0.807692,37833,438183.1514,5603717.714
12.242887,0.266133,0.178272,0.25,1,1,0,0.333333,0.086538,37597,434320.7895,5610289.81
12.569218,0.232654,0.285922,0.5,0.166667,0,0,0,0.009615,37795,430006.417,5606529.034
12.138864,0.203299,0.129911,0.5,1,0.333333,0,0,0.096154,37495,433974.0932,5601021.859
12.30547,0.270063,0.150403,0.25,1,1,0,0,0.009615,37993,433178.1367,5604730.285
12.550563,0.406599,0.199471,0.5,1,1,0,0,0.009615,37931,430851.4153,5608422.128
13.304685,0.554828,0.249209,0.75,1,1,0.2,0,0,38030,435024.3966,5610633.453
12.404104,0.327268,0.122379,0.5,1,1,1,0,0.163462,37750,435123.995,5608407.543
12.152144,0.189471,0.223141,0.25,0,0.333333,0,0,0.144231,37917,442481.3593,5592923.754
12.358794,0.363804,0.215712,0.25,1,1,0,0,0.211538,37771,433686.4784,5608760.551
12.54611,0.252547,0.285092,0.5,0.166667,1,0,0,0.182692,38040,433971.9914,5603571.971
12.629705,0.435226,0.177802,0.5,1,1,0,0.333333,0.009615,38001,429972.7648,5606643.586
12.393062,0.322174,0.179282,0.5,1,1,0,0,0.019231,37488,430708.7118,5610490.506
12.3838,0.10359,0.289196,0.25,0.166667,1,0,0,0.605769,37767,439253.1561,5605031.351
12.341477,0.137069,0.418335,0.25,0.166667,0.333333,0,0,0.490385,37762,438975.376,5606516.753
12.628067,0.137069,0.260297,0.25,0.166667,0.333333,0,0,0.490385,37923,436768.8358,5604685.032
12.061047,0.122902,0.126232,0.25,0.5,0.333333,0,0.333333,0.211538,38163,441051.7988,5598231.562
12.419166,0.396652,0.307604,0.5,1,1,0,0,0.201923,37487,435742.9985,5608709.173
11.987419,0.154294,0.062222,0.25,1,0,0,0,0,38159,443078.2162,5593082.792
12.718297,0.257885,0.252766,0.5,0.166667,1,0.6,0.333333,0.115385,38071,442059.5684,5593652.307
12.278393,0.195294,0.213017,0.5,0,1,0,0,0.125,37512,431973.802,5608954.767
12.641097,0.142407,0.229836,0.25,0.166667,0.333333,0,0,0.557692,38118,437615.3639,5603657.179
12.866611,0.526686,0.312826,0.75,1,1,0,0,0.019231,37573,435108.4263,5610486.043
12.450978,0.268316,0.271708,0.5,0,0.666667,0,0,0.25,37788,434093.1666,5608596.598
12.31995,0.263707,0.130496,0.25,1,1,0,0,0,38143,431335.3559,5607860.685
12.037654,0.116448,0.111741,0.25,0.5,0,0,0,0.105769,38030,441613.1262,5598391.556
12.165251,0.119117,0.238744,0.25,0.166667,0.333333,1,0,0.480769,37453,438812.5954,5607157.62
12.066811,0.05837,0.089647,0,0.666667,0,0,0,0.884615,37560,439035.9799,5604392.612
12.190959,0.205968,0.182761,0.25,0.166667,0.333333,0,0.333333,0.230769,37560,437497.2961,5609185.118
12.458775,0.356623,0.262851,0.5,1,1,1,0.333333,0.048077,37664,430306.0191,5606529.288
12.122691,0.226346,0.325716,0.25,1,1,0,0.333333,0.096154,37454,442599.0153,5594109.904
12.083905,0.159389,0.11396,0.25,1,0,0,0,0.057692,37807,443477.9911,5594211.552
12.466512,0.152596,0.236622,0.25,0.166667,0.333333,0,0,0.471154,37695,439979.3348,5604898.362
12.449019,0.37409,0.188788,0.5,1,1,0,0,0.067308,37905,432174.5238,5608951.604
12.141534,0.140951,0.119922,0.25,0,0,0,0,0.057692,38064,430885.7154,5609131.183
12.140846,0.187288,0.105579,0.25,1,0,0,0,0.019231,37595,431244.4328,5609652.861
12.524526,0.299612,0.213332,0.5,1,1,0,0,0.028846,38048,435750.4229,5609755.437
12.4761,0.202572,0.236725,0.25,1,0.333333,0,0.666667,0.519231,37648,436318.8327,5603829.324
12.468437,0.380398,0.178047,0.25,0.5,0.666667,0,0,0.173077,38030,432436.8516,5608231.064
12.589943,0.389374,0.193946,0.5,1,1,0,0,0.009615,37949,432165.0327,5604875.373
12.765688,0.490053,0.461029,0.5,1,1,0,0,0.134615,37525,434362.2089,5602486.006
12.538967,0.357108,0.171107,0.5,1,1,0,0,0.038462,38100,435905.1092,5609830.63
12.245293,0.232897,0.124334,0.25,1,0.333333,0,0,0.057692,38048,442763.7015,5594981.619
11.964001,0.148472,0.10563,0.25,1,0,0,0,0.105769,37468,442694.9562,5594323.817
12.700769,0.440805,0.223076,0.5,1,1,0,0,0.019231,37574,435868.585,5610029.114
12.100712,0.129549,0.268607,0.25,0.166667,1,0,0.666667,0.461538,37840,439127.2044,5607263.881
12.339291,0.176371,0.252013,0.25,0.5,1,0,0,0.278846,37683,432643.5421,5607670.387
12.332705,0.15769,0.247041,0.25,0.5,0.333333,0,0,0.413462,37579,437842.7752,5597104.75
12.066811,0.137555,0.105637,0.25,0,0,0,0,0.105769,37589,442755.0817,5594323.371
12.517227,0.397623,0.202436,0.5,1,1,0.4,1,0.048077,37789,432347.518,5609689.652
12.180755,0.223435,0.170406,0.25,1,0,0.4,0.666667,0.240385,37952,434087.8803,5603704.238
12.834817,0.490296,0.254888,0.5,1,1,0.6,0,0.009615,37875,433314.1098,5601539.362
12.509874,0.359777,0.177687,0.5,1,1,0,0,0.038462,38014,430882.7256,5608724.298
12.154253,0.102863,0.268865,0.25,0.166667,0.333333,1,0,0.480769,37832,439090.1572,5606969.623
12.13081,0.15769,0.173827,0.25,1,0.333333,1,0,0.076923,37844,431028.428,5609045.355
12.154779,0.254731,0.163337,0.25,1,0.333333,0,0,0.048077,37455,431239.4574,5610401.853
12.496875,0.316351,0.205408,0.5,1,1,1,0,0.076923,37593,433965.8893,5610189.772
12.834415,0.389131,0.21705,0.5,1,1,0,0,0.057692,38058,432165.5921,5610044.568
12.554886,0.439107,0.225417,0.5,1,1,0,0,0.009615,38063,436283.7885,5611012.829
12.136926,0.204755,0.101398,0.25,1,1,0,0,0.009615,37699,431615.1336,5610106.114
12.273731,0.313683,0.169139,0.25,0.5,1,0,0,0.144231,37917,441524.829,5598261.71
12.706848,0.358321,0.255782,0.5,1,1,0,0,0.144231,37464,434201.4894,5602396.873
12.386726,0.307375,0.181616,0.25,1,1,0.6,0,0.086538,38162,432381.0975,5608832.778
12.278393,0.076031,0.26871,0.25,0.166667,0.333333,0,0,0.567308,37943,438129.9902,5604912.381
12.594731,0.391072,0.251389,0.5,1,1,0,0.333333,0.153846,37764,435807.5216,5609165.327
12.406971,0.192625,0.37263,0.25,0,1,0,0,0.221154,38114,433759.622,5608747.496
12.013701,0.145318,0.195689,0.25,0.5,0,1,0,0.240385,37683,439267.0384,5608942.981
12.409013,0.234595,0.228254,0.5,1,1,0,0,0.182692,37811,432369.2405,5608375.135
12.959844,0.274381,0.134677,0.5,1,0.333333,0,0,0.884615,37735,437864.4436,5603748.011
12.389106,0.281174,0.130843,0.25,1,1,0,0,0.009615,38114,433403.4117,5602313.97
12.154779,0.061135,0.183019,0,0.166667,0.333333,0,0.333333,0.692308,38139,439335.6166,5604622.959
12.144197,0.147016,0.16854,0.25,0,1,0,1,0.067308,38070,442776.8453,5595213.007
12.360937,0.114265,0.179282,0.25,0.166667,0.333333,0,0,0.75,37440,439015.7244,5604250.37
12.247694,0.234837,0.137861,0.25,1,1,0,0,0.028846,37930,442599.9233,5592122.345
12.563747,0.43377,0.238699,0.5,1,1,0,0,0.096154,37481,434021.9526,5609699.147
12.671378,0.2836,0.283066,0.25,0.166667,0.333333,0,0,0.490385,37931,436877.6505,5604693.662
12.161745,0.291849,0.148151,0.25,1,0,0,0,0.019231,37608,442940.5709,5594351.125
12.527794,0.30228,0.250675,0.5,1,1,0,0,0.028846,37461,433405.8243,5604512.313
12.165251,0.129064,0.230016,0.25,0.166667,0,0,0,0.384615,37923,439923.7162,5597522.795
12.456831,0.28918,0.178253,0.25,1,1,0.6,0,0.019231,37905,429955.2766,5606443.601
12.487485,0.3787,0.202848,0.5,1,1,0,0,0.057692,37798,433098.3743,5610057.496
12.380026,0.279233,0.157413,0.25,1,1,0,0,0.009615,38042,431963.4908,5610431.142
12.216938,0.304949,0.14893,0.25,1,1,0,0.666667,0.009615,38047,443714.4487,5593987.776
